id_student,code_module,code_presentation,total_clicks,promedio_clicks,interacciones,max_click_dia
635591,BBB,2014B,688,2.2781456953642385,302,17
635703,GGG,2014J,1116,3.1086350974930363,359,36
635711,CCC,2014J,2509,5.600446428571429,448,85
635719,GGG,2014J,727,3.3502304147465436,217,38
635720,EEE,2014J,1579,3.8796068796068797,407,64
635746,FFF,2014J,251,2.008,125,36
635751,FFF,2014J,2138,4.8701594533029615,439,142
635755,BBB,2014B,1338,3.448453608247423,388,27
635761,BBB,2014B,165,2.323943661971831,71,12
635764,BBB,2014B,350,2.5547445255474455,137,20
635771,BBB,2014B,153,2.095890410958904,73,9
635773,BBB,2014B,248,2.3846153846153846,104,17
635774,BBB,2014B,443,2.420765027322404,183,27
635777,BBB,2014B,60,2.5,24,8
635777,BBB,2014J,1773,4.41044776119403,402,83
635779,GGG,2014J,746,3.552380952380952,210,24
635788,BBB,2014B,934,2.223809523809524,420,16
635793,BBB,2014B,82,1.4385964912280702,57,7
635795,FFF,2014J,4820,4.762845849802371,1012,86
635802,CCC,2014J,1221,5.759433962264151,212,92
635813,GGG,2014B,175,2.364864864864865,74,13
635885,GGG,2014B,32,1.5238095238095237,21,3
635890,BBB,2014J,1248,3.725373134328358,335,41
635903,FFF,2014J,977,3.772200772200772,259,39
635921,BBB,2014J,218,2.5647058823529414,85,22
635924,BBB,2014J,1195,4.393382352941177,272,43
635953,EEE,2014J,2063,3.5325342465753424,584,54
635972,GGG,2014J,431,3.3671875,128,35
635985,FFF,2014J,278,4.028985507246377,69,80
635986,DDD,2014J,175,7.954545454545454,22,137
635988,GGG,2014J,527,3.378205128205128,156,28
635992,DDD,2014J,1908,2.0921052631578947,912,13
636000,CCC,2014J,3321,4.6840620592383635,709,176
636018,GGG,2014J,1397,4.3930817610062896,318,41
636124,CCC,2014J,5885,4.715544871794871,1248,201
636124,EEE,2014J,3099,4.159731543624161,745,65
636243,CCC,2014J,50,1.5625,32,7
636243,DDD,2014J,184,1.5593220338983051,118,8
636282,GGG,2014J,532,4.97196261682243,107,58
636283,GGG,2014J,353,3.6020408163265305,98,34
636302,BBB,2014J,2939,3.8168831168831168,770,149
636314,FFF,2014J,5437,4.287854889589905,1268,117
636323,GGG,2014J,527,2.9943181818181817,176,21
636364,CCC,2014J,3136,3.52755905511811,889,102
636364,DDD,2014J,1921,1.8330152671755726,1048,19
636375,FFF,2014J,1276,4.2675585284280935,299,168
636387,CCC,2014J,1355,2.8646934460887947,473,63
636400,FFF,2014J,4665,7.025602409638554,664,755
636408,FFF,2014J,1636,4.249350649350649,385,114
636420,CCC,2014J,568,3.3411764705882354,170,61
636420,DDD,2014J,105,1.640625,64,5
636422,CCC,2014J,1992,3.102803738317757,642,59
636443,CCC,2014J,137,7.2105263157894735,19,93
636443,EEE,2014J,1190,4.117647058823529,289,70
636451,DDD,2014J,489,1.7097902097902098,286,13
636464,GGG,2014J,900,3.658536585365854,246,35
636467,EEE,2014J,1888,4.077753779697624,463,70
636469,FFF,2014J,4207,4.297242083758937,979,71
636484,DDD,2014J,703,2.424137931034483,290,27
636492,FFF,2014J,366,2.859375,128,35
636503,DDD,2014J,737,1.997289972899729,369,43
636525,BBB,2014J,694,2.210191082802548,314,25
636547,FFF,2014J,966,3.3195876288659796,291,62
636554,GGG,2014J,1033,4.5506607929515415,227,32
636565,FFF,2014J,1125,3.676470588235294,306,99
636594,DDD,2014J,869,2.2111959287531806,393,147
636628,CCC,2014J,108,4.153846153846154,26,26
636634,FFF,2014J,531,3.0170454545454546,176,75
636653,FFF,2014J,58,2.32,25,11
636656,FFF,2014J,2781,4.521951219512195,615,95
636697,DDD,2014J,1154,2.0533807829181496,562,25
636704,FFF,2014J,1719,3.778021978021978,455,89
636716,CCC,2014J,332,3.86046511627907,86,53
636718,GGG,2014J,118,2.744186046511628,43,16
636732,CCC,2014J,560,3.7837837837837838,148,58
636783,CCC,2014J,3039,3.775155279503106,805,147
636783,FFF,2014J,4894,4.105704697986577,1192,120
636830,FFF,2014J,5251,3.753395282344532,1399,52
636832,FFF,2014J,8497,4.300101214574899,1976,78
636875,DDD,2014J,310,1.9620253164556962,158,14
636953,BBB,2014J,145,2.265625,64,17
636996,CCC,2014J,2444,3.6315007429420505,673,214
636996,EEE,2014J,2804,3.382388419782871,829,111
637003,BBB,2014J,2493,6.8489010989010985,364,234
637004,FFF,2014J,3834,3.4791288566243193,1102,76
637063,BBB,2014J,2690,5.243664717348928,513,301
637064,DDD,2014J,172,1.5925925925925926,108,8
637067,GGG,2014J,271,2.8229166666666665,96,16
637070,CCC,2014J,1301,2.6177062374245472,497,55
637075,DDD,2014J,230,3.066666666666667,75,40
637089,CCC,2014J,374,5.3428571428571425,70,108
637089,FFF,2014J,447,3.286764705882353,136,48
637123,EEE,2014J,2416,4.368896925858952,553,75
637203,GGG,2014J,526,2.9060773480662982,181,20
637206,GGG,2014J,1154,4.8691983122362865,237,143
637238,BBB,2014J,1115,3.6677631578947367,304,44
637279,BBB,2014J,616,3.347826086956522,184,58
637280,GGG,2014J,1235,4.8431372549019605,255,55
637325,CCC,2014J,147,2.7735849056603774,53,43
637347,DDD,2014J,286,1.881578947368421,152,12
637348,BBB,2014J,106,2.5853658536585367,41,21
637358,FFF,2014J,2308,4.242647058823529,544,193
637370,BBB,2014J,1356,3.7562326869806095,361,39
637374,DDD,2014J,334,2.80672268907563,119,20
637382,BBB,2014J,98,2.0851063829787235,47,9
637388,BBB,2014J,2300,4.3726235741444865,526,372
637401,EEE,2014J,2681,3.8575539568345323,695,70
637414,BBB,2014J,1462,3.4562647754137115,423,65
637468,GGG,2014J,1000,3.875968992248062,258,70
637473,DDD,2014J,912,2.4582210242587603,371,20
637474,FFF,2014J,1060,3.4193548387096775,310,42
637476,GGG,2014J,1028,3.850187265917603,267,50
637496,GGG,2014J,1375,5.729166666666667,240,534
637509,FFF,2014J,443,2.751552795031056,161,125
637514,FFF,2014J,421,2.4911242603550297,169,30
637528,EEE,2014J,666,4.296774193548387,155,45
637563,FFF,2014J,848,4.1568627450980395,204,126
637582,FFF,2014J,2288,3.89778534923339,587,102
637586,BBB,2014J,1207,2.987623762376238,404,51
637601,EEE,2014J,257,5.244897959183674,49,54
637621,GGG,2014J,1619,3.238,500,85
637624,EEE,2014J,782,3.1155378486055776,251,82
637665,AAA,2014J,2983,3.081611570247934,968,23
637691,CCC,2014J,881,3.102112676056338,284,46
637691,DDD,2014J,301,1.8353658536585367,164,14
637708,CCC,2014J,2265,4.548192771084337,498,74
637708,FFF,2014J,4338,4.907239819004525,884,230
637715,BBB,2014J,796,2.576051779935275,309,50
637722,GGG,2014J,890,3.1448763250883394,283,44
637754,CCC,2014J,3162,4.434782608695652,713,98
637788,FFF,2014J,248,2.1946902654867255,113,45
637800,FFF,2014J,833,3.7022222222222223,225,75
637810,BBB,2014J,1130,3.8435374149659864,294,79
637815,BBB,2014J,2517,4.195,600,73
637820,BBB,2014J,645,3.5245901639344264,183,46
637867,BBB,2014J,500,4.3478260869565215,115,37
637903,BBB,2014J,370,4.457831325301205,83,59
637906,FFF,2014J,2750,3.3950617283950617,810,101
637939,FFF,2014J,688,2.719367588932806,253,23
637980,FFF,2014J,3967,4.060388945752303,977,80
637993,GGG,2014J,50,1.8518518518518519,27,9
638007,GGG,2014J,1627,5.981617647058823,272,62
638018,CCC,2014J,889,3.2804428044280445,271,62
638018,EEE,2014J,1120,3.5,320,70
638023,DDD,2014J,76,2.814814814814815,27,11
638034,FFF,2014J,3289,3.678970917225951,894,77
638036,BBB,2014J,554,3.3987730061349692,163,59
638040,CCC,2014J,29,1.5263157894736843,19,4
638051,DDD,2014J,433,1.69140625,256,11
638092,GGG,2014J,59,3.2777777777777777,18,28
638131,DDD,2014J,163,2.1447368421052633,76,12
638202,DDD,2014J,224,2.6987951807228914,83,17
638228,GGG,2014J,740,2.5,296,29
638243,CCC,2014J,183,3.8125,48,66
638243,DDD,2014J,40,1.4285714285714286,28,4
638254,CCC,2014J,1186,3.9798657718120807,298,54
638257,EEE,2014J,636,3.1485148514851486,202,39
638384,DDD,2014J,1418,2.492091388400703,569,332
638388,FFF,2014J,1875,3.90625,480,75
638411,FFF,2014J,9669,4.963552361396304,1948,83
638417,BBB,2014J,71,3.9444444444444446,18,23
638426,CCC,2014J,275,2.522935779816514,109,53
638498,FFF,2014J,2932,4.80655737704918,610,93
638503,GGG,2014J,388,3.730769230769231,104,57
638504,CCC,2014J,339,3.6451612903225805,93,49
638515,FFF,2014J,1788,5.786407766990291,309,92
638516,BBB,2014J,2014,3.9031007751937983,516,152
638544,BBB,2014J,62,1.5897435897435896,39,5
638554,BBB,2014J,233,2.876543209876543,81,29
638575,BBB,2014J,17,1.7,10,6
638604,EEE,2014J,3971,4.507377979568672,881,92
638625,FFF,2014J,5946,3.713928794503435,1601,143
638655,FFF,2014J,4521,3.8411214953271027,1177,79
638677,FFF,2014J,1308,3.623268698060942,361,54
638699,GGG,2014J,825,2.470059880239521,334,21
638756,BBB,2014J,173,2.1625,80,11
638771,CCC,2014J,3893,4.438996579247434,877,109
638831,FFF,2014J,1233,3.7591463414634148,328,50
638970,EEE,2014J,464,2.577777777777778,180,77
638997,BBB,2014J,1521,3.604265402843602,422,57
639012,CCC,2014J,990,2.8530259365994235,347,70
639012,EEE,2014J,2111,3.4834983498349836,606,106
639028,FFF,2014J,3391,3.8186936936936937,888,74
639053,AAA,2014J,195,2.215909090909091,88,17
639176,CCC,2014J,435,6.397058823529412,68,98
639181,GGG,2014J,721,3.8763440860215055,186,46
639190,DDD,2014J,50,2.6315789473684212,19,15
639194,EEE,2014J,1683,3.455852156057495,487,67
639231,FFF,2014J,2369,3.8395461912479742,617,77
639232,CCC,2014J,1,1.0,1,1
639234,FFF,2014J,2377,4.9624217118997915,479,199
639238,FFF,2014J,1098,3.0842696629213484,356,24
639243,EEE,2014J,1291,4.7463235294117645,272,74
639251,GGG,2014J,909,2.840625,320,50
639253,EEE,2014J,1865,4.650872817955112,401,87
639461,GGG,2014J,373,2.7226277372262775,137,33
639514,DDD,2014J,1850,2.0396912899669237,907,19
639522,FFF,2014J,1744,5.3496932515337425,326,92
639663,BBB,2014J,189,2.486842105263158,76,14
639724,BBB,2014J,1292,3.23,400,64
639766,DDD,2014J,2091,2.0580708661417324,1016,19
639919,FFF,2014J,750,4.143646408839779,181,56
639993,FFF,2014J,137,3.341463414634146,41,20
640098,FFF,2014J,3278,3.91636798088411,837,104
640109,CCC,2014J,328,3.1538461538461537,104,46
640109,EEE,2014J,396,3.9207920792079207,101,58
640144,DDD,2014J,295,2.0205479452054793,146,11
640178,DDD,2014J,761,1.691111111111111,450,15
640225,BBB,2014J,1446,3.6700507614213196,394,103
640265,BBB,2014J,930,3.795918367346939,245,35
640278,FFF,2014J,16227,5.939604685212299,2732,107
640289,BBB,2014J,433,3.027972027972028,143,131
640291,BBB,2014J,662,3.0506912442396312,217,43
640307,EEE,2014J,1444,3.0146137787056366,479,70
640329,FFF,2014J,3315,3.7415349887133185,886,85
640425,BBB,2014J,538,3.3209876543209877,162,51
640429,FFF,2014J,6472,6.094161958568738,1062,293
640439,EEE,2014J,1450,6.066945606694561,239,83
640455,BBB,2014J,125,2.6595744680851063,47,11
640505,GGG,2014J,2132,4.045540796963947,527,80
640552,FFF,2014J,86,1.8297872340425532,47,7
640584,FFF,2014J,194,2.3373493975903616,83,22
640654,GGG,2014J,40,1.9047619047619047,21,5
640658,EEE,2014J,246,3.324324324324324,74,11
640691,DDD,2014J,138,2.4642857142857144,56,9
640701,BBB,2014J,320,2.5396825396825395,126,38
640706,BBB,2014J,80,1.6,50,6
640711,FFF,2014J,4637,4.604766633565045,1007,202
640712,BBB,2014J,15,3.0,5,7
640752,FFF,2014J,3720,5.8125,640,118
640753,BBB,2014J,66,1.8333333333333333,36,9
640773,CCC,2014J,3078,3.8863636363636362,792,510
640773,DDD,2014J,1504,1.9841688654353562,758,12
640835,GGG,2014J,12,2.0,6,4
640836,DDD,2014J,418,1.62015503875969,258,22
640848,FFF,2014J,2433,4.836978131212724,503,90
640892,FFF,2014J,2433,3.874203821656051,628,71
640913,FFF,2014J,1728,6.830039525691699,253,104
640927,FFF,2014J,3917,4.075962539021853,961,94
640942,DDD,2014J,2781,2.5678670360110805,1083,20
640975,DDD,2014J,3836,2.4668810289389067,1555,225
640982,DDD,2014J,1119,2.31198347107438,484,107
640995,GGG,2014J,242,2.813953488372093,86,26
641028,FFF,2014J,166,2.8620689655172415,58,22
641073,GGG,2014J,55,2.2916666666666665,24,13
641085,FFF,2014J,363,2.357142857142857,154,24
641112,GGG,2014J,585,3.9261744966442955,149,37
641116,EEE,2014J,1634,3.341513292433538,489,49
641134,GGG,2014J,128,2.064516129032258,62,10
641137,FFF,2014J,3482,3.1089285714285713,1120,56
641169,FFF,2014J,137,2.8541666666666665,48,13
641192,DDD,2014J,82,2.2777777777777777,36,13
641195,EEE,2014J,308,5.5,56,99
641200,EEE,2014J,4398,3.7082630691399663,1186,117
641253,DDD,2014J,1405,2.1615384615384614,650,48
641265,FFF,2014J,45,1.875,24,6
641275,FFF,2014J,197,3.078125,64,22
641305,DDD,2014J,99,1.4776119402985075,67,4
641309,FFF,2014J,3916,5.221333333333333,750,93
641311,FFF,2014J,6308,4.341362697866483,1453,111
641315,DDD,2014J,6388,3.515685195376995,1817,108
641329,BBB,2014J,796,3.445887445887446,231,28
641347,CCC,2014J,643,6.628865979381444,97,81
641363,CCC,2014J,490,3.4265734265734267,143,52
641363,FFF,2014J,1140,3.917525773195876,291,93
641401,FFF,2014J,3185,4.992163009404389,638,218
641404,FFF,2014J,1469,5.118466898954704,287,44
641433,FFF,2014J,696,2.7729083665338647,251,29
641434,GGG,2014J,603,3.277173913043478,184,30
641452,GGG,2014J,143,2.6,55,10
641461,FFF,2014J,1756,3.370441458733205,521,64
641470,FFF,2014J,563,2.9322916666666665,192,49
641535,GGG,2014J,116,2.6363636363636362,44,11
641547,FFF,2014J,1671,3.9976076555023923,418,89
641557,DDD,2014J,60,2.3076923076923075,26,10
641565,FFF,2014J,71,2.4482758620689653,29,9
641566,EEE,2014J,1345,3.967551622418879,339,78
641569,EEE,2014J,2219,4.234732824427481,524,75
641609,DDD,2014J,337,2.514925373134328,134,31
641616,BBB,2014J,842,4.576086956521739,184,44
641629,EEE,2014J,74,4.625,16,21
641684,CCC,2014J,241,4.228070175438597,57,45
641696,CCC,2014J,1047,3.7392857142857143,280,66
641744,DDD,2014J,1221,1.9983633387888706,611,19
641766,GGG,2014J,28,2.3333333333333335,12,13
641795,BBB,2014J,5,1.6666666666666667,3,2
641804,CCC,2014J,1469,6.442982456140351,228,102
641804,FFF,2014J,232,2.5494505494505493,91,25
641817,EEE,2014J,243,3.375,72,32
641840,BBB,2014J,933,2.591666666666667,360,39
641845,DDD,2014J,110,2.156862745098039,51,7
641864,FFF,2014J,3612,3.77035490605428,958,72
641866,FFF,2014J,38,1.8095238095238095,21,10
641881,EEE,2014J,277,3.9014084507042255,71,23
641896,DDD,2014J,569,1.8474025974025974,308,15
641899,EEE,2014J,1484,3.8746736292428197,383,67
641914,FFF,2014J,6711,4.540595399188092,1478,95
641940,GGG,2014J,133,2.180327868852459,61,20
641992,BBB,2014J,452,3.183098591549296,142,49
642029,FFF,2014J,1939,3.9171717171717173,495,85
642056,FFF,2014J,2434,3.8391167192429023,634,65
642066,EEE,2014J,355,5.378787878787879,66,69
642067,BBB,2014J,906,3.3308823529411766,272,31
642075,BBB,2014J,222,2.740740740740741,81,16
642083,BBB,2014J,1755,4.875,360,118
642122,BBB,2014J,1467,13.971428571428572,105,931
642139,DDD,2014J,446,2.287179487179487,195,13
642181,GGG,2014J,813,2.7559322033898304,295,34
642196,GGG,2014J,210,3.1818181818181817,66,19
642201,BBB,2014J,309,2.2071428571428573,140,15
642222,DDD,2014J,357,3.2752293577981653,109,29
642230,DDD,2014J,282,2.220472440944882,127,11
642250,BBB,2014J,622,3.11,200,57
642261,CCC,2014J,5,1.6666666666666667,3,3
642291,CCC,2014J,1863,4.425178147268409,421,75
642310,DDD,2014J,3314,3.0209662716499546,1097,39
642342,EEE,2014J,4961,7.200290275761974,689,415
642375,FFF,2014J,2694,3.93859649122807,684,73
642396,EEE,2014J,1580,4.146981627296588,381,68
642405,BBB,2014J,1267,3.36968085106383,376,90
642413,BBB,2014J,1302,3.8520710059171597,338,53
642439,BBB,2014J,202,2.493827160493827,81,25
642443,DDD,2014J,2545,3.246173469387755,784,44
642448,FFF,2014J,2831,4.742043551088777,597,138
642449,FFF,2014J,3216,3.1904761904761907,1008,94
642474,DDD,2014J,10289,4.634684684684685,2220,51
642493,FFF,2014J,3626,5.411940298507463,670,100
642496,FFF,2014J,647,2.4507575757575757,264,38
642498,FFF,2014J,2963,4.415797317436661,671,293
642501,DDD,2014J,1512,1.7957244655581948,842,59
642512,EEE,2014J,612,4.052980132450331,151,69
642528,GGG,2014J,956,3.251700680272109,294,44
642536,FFF,2014J,22,2.0,11,4
642550,BBB,2014J,1343,3.7202216066481992,361,188
642551,FFF,2014J,3915,3.7109004739336493,1055,148
642560,FFF,2014J,2,2.0,1,2
642561,GGG,2014J,478,2.5837837837837836,185,27
642590,GGG,2014J,5,1.6666666666666667,3,3
642591,CCC,2014J,3843,3.347560975609756,1148,98
642591,EEE,2014J,4469,3.6303818034118605,1231,124
642595,BBB,2014J,2807,4.831325301204819,581,265
642600,BBB,2014J,908,3.9478260869565216,230,57
642625,DDD,2014J,326,2.3120567375886525,141,17
642626,FFF,2014J,971,3.8685258964143427,251,52
642627,EEE,2014J,13,2.1666666666666665,6,7
642633,BBB,2014J,108,2.1176470588235294,51,14
642656,EEE,2014J,4089,3.159969088098918,1294,46
642694,GGG,2014J,799,2.823321554770318,283,33
642698,BBB,2014J,1525,4.472140762463343,341,336
642730,FFF,2014J,530,4.108527131782946,129,46
642740,FFF,2014J,6088,4.543283582089552,1340,172
642744,DDD,2014J,216,2.4269662921348316,89,15
642750,FFF,2014J,4077,3.6336898395721926,1122,67
642764,DDD,2014J,359,3.9450549450549453,91,33
642790,CCC,2014J,57,1.3255813953488371,43,5
642790,FFF,2014J,1402,4.1726190476190474,336,109
642802,BBB,2014J,52,2.888888888888889,18,13
642817,CCC,2014J,651,3.9216867469879517,166,73
642821,GGG,2014J,538,3.684931506849315,146,51
642834,BBB,2014J,2472,5.775700934579439,428,66
642838,CCC,2014J,1872,4.169265033407572,449,78
642838,DDD,2014J,957,2.398496240601504,399,18
642839,CCC,2014J,330,2.920353982300885,113,74
642839,EEE,2014J,1280,3.9628482972136223,323,78
642840,FFF,2014J,2383,4.530418250950571,526,167
642843,FFF,2014J,8169,4.468818380743983,1828,118
642850,CCC,2014J,981,3.1044303797468356,316,58
642851,GGG,2014J,428,3.0140845070422535,142,27
642872,FFF,2014J,7248,4.443899448191294,1631,260
642878,AAA,2014J,578,4.070422535211268,142,18
642879,GGG,2014J,626,3.536723163841808,177,28
642883,GGG,2014J,1007,3.0701219512195124,328,38
642900,GGG,2014J,1172,2.7904761904761903,420,40
642902,CCC,2014J,1880,3.933054393305439,478,95
642905,GGG,2014J,1206,3.0,402,34
642909,FFF,2014J,1482,5.040816326530612,294,82
642939,FFF,2014J,848,4.371134020618556,194,38
642949,GGG,2014J,400,3.252032520325203,123,28
642953,GGG,2014J,711,3.1048034934497815,229,28
642968,GGG,2014J,491,3.928,125,39
642988,BBB,2014J,20,1.8181818181818181,11,4
642989,GGG,2014J,487,3.335616438356164,146,19
643006,DDD,2014J,1292,2.100813008130081,615,16
643024,FFF,2014J,166,1.9080459770114941,87,12
643036,DDD,2014J,495,2.7966101694915255,177,125
643069,FFF,2014J,2492,3.8516228748068007,647,86
643077,EEE,2014J,1775,3.7526427061310783,473,56
643118,EEE,2014J,5797,4.4083650190114065,1315,131
643126,DDD,2014J,3781,2.6911032028469752,1405,38
643168,EEE,2014J,949,3.765873015873016,252,56
643172,BBB,2014J,3057,4.3859397417503585,697,81
643191,GGG,2014J,155,2.5,62,14
643199,CCC,2014J,503,3.592857142857143,140,97
643199,DDD,2014J,471,2.3201970443349755,203,67
643200,EEE,2014J,141,4.548387096774194,31,13
643202,FFF,2014J,3884,3.5181159420289854,1104,73
643206,GGG,2014J,464,2.9,160,21
643208,BBB,2014J,1750,4.050925925925926,432,158
643220,FFF,2014J,1857,4.630922693266833,401,94
643230,DDD,2014J,129,1.8695652173913044,69,10
643267,EEE,2014J,2109,3.7795698924731185,558,96
643270,EEE,2014J,1244,4.078688524590164,305,123
643273,FFF,2014J,5873,5.08044982698962,1156,124
643280,DDD,2014J,765,2.6842105263157894,285,23
643285,DDD,2014J,2128,2.1560283687943262,987,24
643309,CCC,2014J,385,5.065789473684211,76,61
643309,EEE,2014J,324,4.5,72,28
643321,BBB,2014J,1316,4.099688473520249,321,37
643323,GGG,2014J,371,2.708029197080292,137,18
643326,FFF,2014J,8669,5.718337730870712,1516,80
643354,BBB,2014J,1073,4.470833333333333,240,67
643372,FFF,2014J,441,2.358288770053476,187,18
643403,CCC,2014J,3875,4.334451901565996,894,202
643404,CCC,2014J,226,2.825,80,39
643404,EEE,2014J,930,4.65,200,79
643406,GGG,2014J,450,3.1690140845070425,142,28
643416,CCC,2014J,3,1.0,3,1
643416,EEE,2014J,1525,3.0870445344129553,494,75
643434,CCC,2014J,455,3.760330578512397,121,78
643434,EEE,2014J,489,2.981707317073171,164,74
643457,CCC,2014J,80,2.0,40,35
643457,EEE,2014J,2980,3.4331797235023043,868,61
643466,FFF,2014J,3704,3.6966067864271457,1002,172
643477,FFF,2014J,5765,4.652945924132365,1239,79
643481,EEE,2014J,3440,5.292307692307692,650,94
643484,EEE,2014J,2223,3.9414893617021276,564,77
643496,FFF,2014J,5473,5.252399232245681,1042,145
643502,FFF,2014J,1774,3.986516853932584,445,101
643510,EEE,2014J,1439,2.918864097363083,493,44
643514,CCC,2014J,278,9.266666666666667,30,68
643514,EEE,2014J,3963,4.618881118881119,858,118
643525,GGG,2014J,100,2.0408163265306123,49,12
643529,GGG,2014J,120,2.6666666666666665,45,9
643531,EEE,2014J,4264,4.560427807486631,935,69
643542,DDD,2014J,334,2.402877697841727,139,48
643568,CCC,2014J,1142,4.9437229437229435,231,93
643587,BBB,2014J,2270,4.729166666666667,480,149
643591,FFF,2014J,5178,4.152365677626303,1247,87
643608,BBB,2014J,364,4.8533333333333335,75,53
643619,GGG,2014J,1068,3.8836363636363638,275,49
643644,EEE,2014J,42,2.0,21,6
643653,FFF,2014J,3207,4.387140902872777,731,146
643659,GGG,2014J,118,1.5526315789473684,76,5
643672,GGG,2014J,2256,3.2182596291012837,701,22
643690,CCC,2014J,215,5.2439024390243905,41,57
643690,FFF,2014J,395,3.2113821138211383,123,66
643696,FFF,2014J,1591,4.089974293059126,389,89
643705,EEE,2014J,4898,4.947474747474748,990,82
643712,GGG,2014J,67,2.68,25,16
643729,DDD,2014J,723,1.7764127764127764,407,13
643751,FFF,2014J,6746,4.184863523573201,1612,77
643754,FFF,2014J,8203,5.14294670846395,1595,261
643755,EEE,2014J,82,2.7333333333333334,30,8
643757,CCC,2014J,121,2.0166666666666666,60,10
643757,FFF,2014J,517,2.247826086956522,230,36
643758,CCC,2014J,1300,3.27455919395466,397,63
643758,DDD,2014J,422,1.8347826086956522,230,11
643770,CCC,2014J,198,2.712328767123288,73,44
643770,EEE,2014J,564,3.357142857142857,168,49
643771,EEE,2014J,1766,3.7896995708154506,466,57
643953,BBB,2014J,185,2.9365079365079363,63,44
643970,GGG,2014J,707,3.8633879781420766,183,59
643986,BBB,2014J,1060,3.4640522875816995,306,30
644025,FFF,2014J,3517,3.753468516542156,937,78
644061,GGG,2014J,392,2.130434782608696,184,17
644064,EEE,2014J,85,4.25,20,19
644069,BBB,2014J,499,3.6159420289855073,138,44
644072,EEE,2014J,2419,4.715399610136452,513,154
644093,CCC,2014J,3056,5.018062397372742,609,172
644101,BBB,2014J,212,2.5238095238095237,84,28
644105,GGG,2014J,156,2.328358208955224,67,12
644113,EEE,2014J,3694,6.3361921097770155,583,265
644144,GGG,2014J,1868,3.0226537216828477,618,43
644159,DDD,2014J,934,2.984025559105431,313,23
644160,GGG,2014J,2027,4.555056179775281,445,38
644163,EEE,2014J,143,5.296296296296297,27,29
644164,BBB,2014J,1121,4.396078431372549,255,57
644172,BBB,2014J,1785,4.600515463917525,388,163
644188,GGG,2014J,215,3.8392857142857144,56,26
644191,GGG,2014J,82,2.9285714285714284,28,15
644210,FFF,2014J,2684,5.2421875,512,75
644226,GGG,2014J,1335,4.033232628398792,331,41
644229,DDD,2014J,871,2.155940594059406,404,17
644242,CCC,2014J,1759,2.9365609348914856,599,48
644246,CCC,2014J,4036,3.9881422924901186,1012,63
644246,EEE,2014J,3073,3.5079908675799087,876,58
644252,GGG,2014J,37,1.9473684210526316,19,7
644301,GGG,2014J,651,3.6166666666666667,180,38
644303,FFF,2014J,640,4.7407407407407405,135,60
644310,DDD,2014J,295,2.9797979797979797,99,16
644343,FFF,2014J,1770,4.068965517241379,435,86
644361,FFF,2014J,19415,6.919101924447612,2806,160
644362,BBB,2014J,2463,3.836448598130841,642,90
644369,CCC,2014J,647,2.223367697594502,291,37
644369,FFF,2014J,1314,3.260545905707196,403,83
644384,GGG,2014J,951,3.2457337883959045,293,37
644409,DDD,2014J,1718,3.4291417165668663,501,60
644416,CCC,2014J,1260,3.088235294117647,408,67
644430,FFF,2014J,254,2.6736842105263157,95,15
644441,GGG,2014J,432,3.085714285714286,140,25
644450,FFF,2014J,7825,4.294731064763996,1822,84
644457,DDD,2014J,509,1.6366559485530547,311,8
644470,GGG,2014J,1888,4.086580086580087,462,173
644474,DDD,2014J,621,1.9714285714285715,315,14
644480,CCC,2014J,894,2.9602649006622515,302,65
644480,EEE,2014J,1859,3.9978494623655916,465,200
644482,BBB,2014J,4,1.0,4,1
644484,BBB,2014J,1760,3.6820083682008367,478,84
644508,FFF,2014J,4771,5.686531585220501,839,269
644514,EEE,2014J,1520,3.887468030690537,391,66
644516,CCC,2014J,124,2.1016949152542375,59,19
644516,DDD,2014J,84,1.826086956521739,46,7
644525,DDD,2014J,1361,2.2166123778501627,614,27
644567,DDD,2014J,607,2.3346153846153848,260,19
644599,BBB,2014J,96,1.8461538461538463,52,10
644742,EEE,2014J,2183,3.5495934959349595,615,38
644743,GGG,2014J,654,3.0704225352112675,213,28
644761,FFF,2014J,5185,4.236111111111111,1224,75
644784,FFF,2014J,4210,4.751693002257336,886,103
644791,FFF,2014J,7769,4.181377825618945,1858,87
644793,BBB,2014J,2394,4.5426944971537,527,280
644794,EEE,2014J,2038,3.6920289855072466,552,94
644818,FFF,2014J,5232,5.965792474344355,877,356
644822,BBB,2014J,814,3.4935622317596566,233,35
644828,CCC,2014J,2270,3.118131868131868,728,55
644847,FFF,2014J,3052,3.42152466367713,892,76
644848,CCC,2014J,473,3.909090909090909,121,85
644863,BBB,2014J,354,2.198757763975155,161,10
644871,FFF,2014J,266,3.1666666666666665,84,25
644883,BBB,2014J,38,2.923076923076923,13,11
644904,GGG,2014J,1004,2.8767908309455588,349,34
644905,CCC,2014J,287,3.3372093023255816,86,42
644905,EEE,2014J,599,4.21830985915493,142,56
644934,FFF,2014J,253,3.2025316455696204,79,30
644936,FFF,2014J,1978,4.720763723150358,419,78
644951,CCC,2014J,396,2.869565217391304,138,49
644956,DDD,2014J,1691,2.4686131386861314,685,14
644964,DDD,2014J,1314,2.0153374233128836,652,22
644967,FFF,2014J,2,2.0,1,2
644974,CCC,2014J,4239,4.784424379232505,886,221
644974,FFF,2014J,5181,3.1210843373493975,1660,74
644990,GGG,2014J,2240,3.378582202111614,663,42
644993,BBB,2014J,5073,4.446099912357581,1141,434
